S9,GVA09,S1,S6,AREA_TOT,PERIMETER,AREA,MESO_ID,S7,Area_1,covered_area,S6_S8,S3,S4,HH01,POP07,S8,S2
4.46073,411.97211,3.21543,0.0,4.39914197811E7,0.27540123324,0.00396821935,2010_04904,93.53007,,0.0,0.0,153.58603,151.80389,239.61866,772.12769,0.0,5.37596
0.0,0.72476,0.72476,0.0,4.92842469534E7,0.25648047147,0.00444936128,2010_04905,0.0,,0.0,0.0,0.0,0.0,23.13369,34.56588,0.0,0.0
1158.42649,7230.34806,9.19454,3513.99127,4.90566424086E7,0.29337142047,0.00442699879,2010_04906,195.92738,,0.004426998787619264,5184.63535,395.2707,36.65956,23353.5945,71259.71547,1670.64408,250.23404
7.28823,14.30955,6.94888,0.0,5.08229589686E7,0.29390390511,0.00458760254,2010_04907,0.0,,0.0,0.0,0.0,0.07244,756.62206,1073.12673,0.0,0.0
0.0,0.34506,0.34506,0.0,4.93579324503E7,0.25696333224,0.00445117495,2010_04908,0.0,,0.0,0.0,0.0,0.0,51.86799,268.94527,0.0,0.0
0.0,42.47244,4.68737,0.0,4.77698949308E7,0.25640633279,0.00430796305,2010_04909,14.40617,,0.0,0.0,23.3789,0.0,26.75782,113.11079,0.0,0.0
0.0,0.12296,0.12296,0.0,4.50375245963E7,0.26726106171,0.00406550558,2010_04910,0.0,,0.0,0.0,0.0,0.0,4.17892,5.15952,0.0,0.0
1.21813,2.92921,1.71108,0.0,5.86615759553E7,0.28398713244,0.00529641095,2010_04911,0.0,,0.0,0.0,0.0,0.0,22.06755,52.27989,0.0,0.0
0.0,0.63327,0.63327,0.0,4.93316039656E7,0.26311128875,0.00444796235,2010_04912,0.0,,0.0,0.0,0.0,0.0,45.95175,100.40908,0.0,0.0
0.0,0.10423,0.10423,0.0,4.93124240773E7,0.26817051485,0.00445170147,2010_04913,0.0,,0.0,0.0,0.0,0.0,6.93273,0.0,0.0,0.0
1261.36777,4395.91761,47.09922,327.74418,5.69609291621E7,0.38446524024,0.00514039241,2010_04914,72.05179,,0.004844887656657818,2368.23319,193.56011,111.81814,35498.53065,129942.26342,2040.48901,341.78739
3.47971,6.06909,2.3859,0.0,5.14268764547E7,0.28933108307,0.00464117065,2010_04915,0.0,,0.0,0.0,0.0,0.20348,23.21492,71.42388,0.0,0.0
0.0,2.16472,2.16472,0.0,4.5036695071E7,0.30866893275,0.00406568365,2010_04916,0.0,,0.0,0.0,0.0,0.0,20.32915,33.0167,0.0,0.0
0.0,13.55511,4.01919,0.0,3.87318806895E7,0.25154885293,0.00349534238,2010_04917,5.39787,,0.0,0.0,4.13805,0.0,74.92276,306.33839,0.0,0.0
0.0,1.19676,1.19676,0.0,4.99946484798E7,0.26148667192,0.00450838184,2010_04918,0.0,,0.0,0.0,0.0,0.0,47.59023,257.90963,0.0,0.0
0.0,3.40493,3.14278,0.0,5.66386178477E7,0.32162546436,0.00511162235,2010_04919,0.0,,0.0,0.0,0.0,0.0,65.3527,57.17083,0.0,0.26215
19.20195,22.87183,3.66988,0.0,4.36557627359E7,0.26653325597,0.00394148462,2010_04920,0.0,,0.0,0.0,0.0,0.0,109.48969,625.11205,0.0,0.0
0.0,0.32279,0.32279,0.0,5.03399491854E7,0.26715695802,0.00454519778,2010_04921,0.0,,0.0,0.0,0.0,0.0,13.64504,70.59423,0.0,0.0
2.66097,8.80746,5.61479,0.0,5.7231262029E7,0.29431655714,0.00516319902,2010_04922,0.0,,0.0,0.0,0.0,0.5317,57.17452,569.91699,0.0,0.0
0.0,0.05329,0.05329,0.0,5.58448476784E7,0.30031080865,0.00504014685,2010_04923,0.0,,0.0,0.0,0.0,0.0,0.68754,0.0,0.0,0.0
0.0,0.0948,0.0948,0.0,4.41086608656E7,0.27667623221,0.00398227717,2010_04924,0.0,,0.0,0.0,0.0,0.0,4.07824,25.79761,0.0,0.0
0.0,0.12098,0.12098,0.0,4.9256588684E7,0.28027052735,0.00444581309,2010_04925,0.0,,0.0,0.0,0.0,0.0,2.82056,0.0,0.0,0.0
9.47971,247.79755,4.50446,0.0,4.9245471531E7,0.27387433441,0.00444220939,2010_04926,20.87138,,0.0,0.0,0.0,67.15701,210.29124,235.19619,0.0,145.78499
0.0,118.37443,2.0083,0.0,5.10604253533E7,0.26085883032,0.00460962884,2010_04927,13.39598,,0.0,0.0,59.84579,0.75604,27.1567,159.62669,0.0,42.36832
3129.59715,17928.55321,7.85703,2506.66375,5.60084635262E7,0.33561752441,0.00505518833,2010_04928,1537.98566,,0.005055188332576849,9646.5804,3438.45552,168.07745,87270.03241,189535.98295,7139.91665,0.0
6.0494,20.03322,4.08821,0.0,4.86183356408E7,0.25745613579,0.00438480829,2010_04929,0.0,,0.0,0.0,0.0,0.0,29.43488,182.72165,0.0,9.89561
0.0,12.50198,4.47629,0.0,4.66357984E7,0.27192619419,0.00420701576,2010_04930,0.0,,0.0,0.0,0.0,8.02569,90.86125,277.13728,0.0,0.0
0.0,0.10959,0.10959,0.0,5.61823170418E7,0.28473564906,0.00507109557,2010_04931,0.0,,0.0,0.0,0.0,0.0,3.23096,2.74372,0.0,0.0
6.22249,11.15982,0.15644,0.0,4.35852322381E7,0.27548459498,0.00392996615,2010_04932,0.0,,0.0,0.0,0.0,4.78089,44.43952,937.5136,0.0,0.0
0.0,2.44861,2.44861,0.0,5.02711234059E7,0.265027542,0.00453810736,2010_04933,0.0,,0.0,0.0,0.0,0.0,28.27723,191.26544,0.0,0.0
0.56617,0.77296,0.20679,0.0,5.36292183567E7,0.32013837822,0.00483539401,2010_04934,0.0,,0.0,0.0,0.0,0.0,33.88659,83.41604,0.0,0.0
2.43565,1275.21136,7.4957,0.0,4.72193197474E7,0.29330323811,0.00426024382,2010_04935,312.43158,,0.0,0.0,657.42172,160.61814,128.71065,871.08472,0.0,134.80857
5.18793,6.70563,1.5177,0.0,5.38254010189E7,0.29318291245,0.00486076243,2010_04936,0.0,,0.0,0.0,0.0,0.0,30.44215,5.89131,0.0,0.0
31.32159,1289.73572,8.65659,4.98193,5.79399396234E7,0.36109340258,0.00522696401,2010_04937,27.94169,,0.0,4.98193,0.0,108.96903,1220.99638,3280.81556,0.0,1107.86489
1648.33238,21601.43108,4.73824,3312.79691,5.24108236283E7,0.39943413899,0.00473056739,2010_04938,1668.73474,,0.004730567386504777,11289.13835,6720.0433,270.44407,21141.98322,60968.68795,7976.34144,0.0
0.0,5.45847,5.45847,0.0,4.35061978853E7,0.33855684753,0.00392745355,2010_04939,0.0,,0.0,0.0,0.0,0.0,82.12359,798.13593,0.0,0.0
0.0,7.06028,7.06028,0.0,5.19546588858E7,0.26453241765,0.00469090797,2010_04940,0.0,,0.0,0.0,0.0,0.0,36.93381,847.37587,0.0,0.0
3.64166,3.93046,0.2888,0.0,4.29786728439E7,0.26147213052,0.00387605324,2010_04941,0.0,,0.0,0.0,0.0,0.0,104.37484,739.78582,0.0,0.0
0.0,0.04968,0.04968,0.0,5.3940980389E7,0.27039422719,0.00486864171,2010_04942,0.0,,0.0,0.0,0.0,0.0,0.65824,0.0,0.0,0.0
23.21401,96.49655,7.60695,0.0,4.60088082853E7,0.26346897168,0.00415166635,2010_04943,0.0,,1.7237241268917863E-4,0.0,0.0,36.1474,229.1388,896.13061,0.0,29.52819
47.84453,77.18904,7.87562,0.0,4.92305171852E7,0.25556905006,0.00444514486,2010_04944,11.81228,,0.0,0.0,9.65661,0.0,558.12528,3195.21658,0.0,0.0
0.0,2441.60625,9.94861,0.0,5.01072697975E7,0.2777205391,0.00452177332,2010_04945,18.74339,,0.0,0.0,39.44006,35.28354,69.90986,865.57143,0.0,2338.19065
0.0,0.03538,0.03538,0.0,5.65809534826E7,0.30393624618,0.00510692386,2010_04946,0.0,,0.0,0.0,0.0,0.0,0.68944,0.0,0.0,0.0
196.02211,2541.0705,8.711,743.63324,4.89343936211E7,0.28570038346,0.00441780675,2010_04947,277.45789,,0.0036169255641091344,1561.48972,466.74404,26.3268,7059.91223,43346.06584,817.85648,4.31894
0.0,0.1138,0.1138,0.0,5.09762408569E7,0.26466277115,0.0046012112,2010_04948,0.0,,0.0,0.0,0.0,0.0,2.93156,52.13072,0.0,0.0
0.27944,81.00923,6.15637,0.0,5.62080081174E7,0.3062833119,0.00507165334,2010_04949,0.0,,0.0,0.0,0.0,0.0,114.07107,214.60879,0.0,74.57342
2.26461,11.14554,5.73493,0.0,5.23939190033E7,0.2722046789,0.00472773592,2010_04950,3.14364,,0.0,0.0,0.0,0.00236,128.25322,569.17331,0.0,0.0
11.8428,12.14485,0.30205,0.0,4.86447941193E7,0.25252327184,0.0043869624,2010_04951,0.0,,0.0,0.0,0.0,0.0,55.14663,67.98044,0.0,0.0
0.0,0.37189,0.37189,0.0,4.70245992431E7,0.28472232434,0.00424591958,2010_04952,0.0,,0.0,0.0,0.0,0.0,12.26975,18.241,0.0,0.0
0.0,0.08958,0.08958,0.0,4.21175762565E7,0.25515775776,0.00380178068,2010_04953,0.0,,0.0,0.0,0.0,0.0,2.42212,0.0,0.0,0.0
20.1202,226.61329,0.50014,18.80163,3.97385342852E7,0.24220646218,0.00358829167,2010_04954,2.35307,,0.0,77.90601,0.0,2.27009,143.37329,1143.86929,59.10438,123.46378
2.64049,6.50119,3.8607,0.0,4.69198788821E7,0.32073126048,0.00423648608,2010_04955,0.0,,0.0,0.0,0.0,0.0,63.23282,279.81428,0.0,0.0
6.66536,14.19816,7.5328,0.0,5.84457318998E7,0.34889124794,0.00527690622,2010_04956,0.0,,0.0,0.0,0.0,0.0,153.3996,632.38781,0.0,0.0
3.06207,22.0906,4.05403,0.0,4.35389389534E7,0.27076177884,0.00393041958,2010_04957,0.0,,0.0,0.0,0.0,2.07366,299.13303,1031.0964,0.0,12.90084
3.01883,3.12891,0.11008,0.0,4.7855660582E7,0.26499743674,0.00432135634,2010_04958,0.0,,0.0,0.0,0.0,0.0,137.27472,488.39821,0.0,0.0
0.0,0.03948,0.03948,0.0,5.51442689091E7,0.28457342752,0.00497765824,2010_04959,0.0,,0.0,0.0,0.0,0.0,0.67292,0.0,0.0,0.0
0.0,0.0682,0.0682,0.0,5.28833475565E7,0.28334502321,0.00477509332,2010_04960,0.0,,0.0,0.0,0.0,0.0,4.48617,0.0,0.0,0.0
2.51884,48.22909,0.44349,0.06929,4.22413334186E7,0.25496755219,0.00381396125,2010_04961,0.0,,0.0,45.26676,0.0,0.0,106.58408,31.0097,45.19747,0.0
17.15164,77.71224,2.2525,0.0,4.08709201785E7,0.24611945371,0.00369009948,2010_04962,32.08138,,0.0,0.0,26.22672,0.0,10.51975,248.59218,0.0,0.0
11.69205,1585.31693,6.3848,0.0,4.87401717938E7,0.27573175575,0.00439753963,2010_04963,55.12126,,0.0,0.0,0.0,102.22127,79.31208,497.76976,0.0,1409.89755
0.0,0.07301,0.07301,0.0,5.08120546458E7,0.29728214315,0.00458908393,2010_04964,0.0,,0.0,0.0,0.0,0.0,4.31041,8.26856,0.0,0.0
0.0,0.10287,0.10287,0.0,5.52840268688E7,0.30150899591,0.00499050981,2010_04965,0.0,,0.0,0.0,0.0,0.0,3.17929,5.48744,0.0,0.0
0.0,5.71536,5.71536,0.0,5.18030505672E7,0.34813648021,0.00467574281,2010_04966,0.0,,0.0,0.0,0.0,0.0,72.58618,320.58789,0.0,0.0
0.0,0.23621,0.23621,0.0,4.730515658E7,0.2567877934,0.00426683994,2010_04967,0.0,,0.0,0.0,0.0,0.0,38.42509,75.22121,0.0,0.0
143.96129,272.29117,1.01553,100.82893,5.6425370701E7,0.31620974235,0.00508888696,2010_04968,5.98943,,0.0,100.82893,9.71993,10.77606,7675.29746,39639.88964,0.0,0.0
3.22659,5.2901,2.06351,0.0,5.74491797989E7,0.31089197796,0.00518784953,2010_04969,0.0,,0.0,0.0,0.0,0.0,11.84195,197.50816,0.0,0.0
13.45156,21.16474,7.71318,0.0,5.47662623109E7,0.28795009505,0.00494512021,2010_04970,0.0,,0.0,0.0,0.0,0.0,94.33728,719.19308,0.0,0.0
126.20137,1425.45936,2.34305,282.84878,5.76994843035E7,0.3420667034,0.00520527183,2010_04971,193.04285,,0.004967978468885298,739.91217,305.45751,19.27776,3482.30353,12901.57484,457.06339,39.22465
428.90011,3279.12821,0.30195,274.74064,3.87910999826E7,0.3086791195,0.00350116237,2010_04972,434.1314,,0.0034022460915037332,965.88122,1244.42632,123.20144,7418.12812,33099.20783,691.14058,82.28577
0.0,6.90321,6.90321,0.0,5.7339745707E7,0.30710750793,0.00517790482,2010_04973,0.0,,0.0,0.0,0.0,0.0,68.21985,713.82758,0.0,0.0
0.0,7.71315,7.71315,0.0,5.32020067263E7,0.29739451535,0.00480522004,2010_04974,0.0,,0.0,0.0,0.0,0.0,124.03495,464.74734,0.0,0.0
0.0,2.51165,2.51165,0.0,5.10102824973E7,0.27696455138,0.00460150358,2010_04975,0.0,,0.0,0.0,0.0,0.0,37.76889,86.7386,0.0,0.0
0.0,0.07635,0.07635,0.0,5.28258936825E7,0.28040850298,0.00477033865,2010_04976,0.0,,0.0,0.0,0.0,0.0,4.48124,0.0,0.0,0.0
0.0,1.8152,1.8152,0.0,5.78560725481E7,0.29668826663,0.00522465572,2010_04977,0.0,,0.0,0.0,0.0,0.0,11.99044,80.56254,0.0,0.0
2.8934,2.9796,0.0862,0.0,4.17151477579E7,0.24731704489,0.00376673152,2010_04978,0.0,,0.0,0.0,0.0,0.0,47.56364,109.49598,0.0,0.0
9.04375,9.33248,0.28873,0.0,5.44160672084E7,0.37474970001,0.00490827445,2010_04979,0.0,,0.0,0.0,0.0,0.0,149.57961,1318.74467,0.0,0.0
0.0,2.46434,2.46434,0.0,5.17139120206E7,0.27171477474,0.00466921742,2010_04980,0.0,,0.0,0.0,0.0,0.0,29.08878,171.13223,0.0,0.0
62.79665,802.22607,10.59403,93.51993,5.37566807467E7,0.32823662975,0.00485154059,2010_04981,234.47046,,0.0023554483916737594,113.64372,379.84459,0.87662,8926.25938,29220.2554,20.12379,0.0
30.3852,784.2239,2.99514,0.38858,5.75790588707E7,0.3199119012,0.00519515503,2010_04982,24.08144,,0.0,0.38858,17.6801,69.4913,423.09325,5162.51263,0.0,639.20214
700.71942,3135.25885,2.65646,535.31152,5.67133472323E7,0.40761632901,0.00511996207,2010_04983,283.32023,,0.0025280305747383616,1280.0421,769.53443,80.50084,9333.56667,27554.87005,744.73058,18.48537
2602.06844,8982.37289,2.01708,3617.10886,4.86679250228E7,0.34028158951,0.00439314407,2010_04984,196.30017,,0.004393144066032223,5987.34416,113.36305,81.27999,35602.05457,85105.48057,2370.2353,0.0
605.43879,13058.48065,12.58611,1100.16969,4.3979678653E7,0.27740429808,0.00396991381,2010_04985,3147.12507,,0.003969913809707566,2118.08996,6989.72794,159.84866,6089.53259,28478.68679,1017.92027,25.66412
0.0,0.10242,0.10242,0.0,4.45014675553E7,0.26242686174,0.00401868398,2010_04986,0.0,,0.0,0.0,0.0,0.0,6.34697,2.33736,0.0,0.0
0.0,0.02936,0.02936,0.0,4.68285938699E7,0.26652647096,0.00422879158,2010_04987,0.0,,0.0,0.0,0.0,0.0,3.97298,0.0,0.0,0.0
0.0,0.34777,0.34777,0.0,4.9839409461E7,0.25608115478,0.00450062582,2010_04988,0.0,,0.0,0.0,0.0,0.0,13.00419,1.8241,0.0,0.0
0.0,1.55589,1.55589,0.0,4.74625612708E7,0.26344062817,0.00428605514,2010_04989,0.0,,0.0,0.0,0.0,0.0,25.65726,90.86282,0.0,0.0
6.69988,10.56317,2.19828,0.0,5.57001599658E7,0.29519121709,0.0050291489,2010_04990,0.0,,0.0,0.0,0.0,0.0,24.9568,250.5289,0.0,1.66501
0.0,0.04727,0.04727,0.0,4.40839477416E7,0.27196302787,0.00398037475,2010_04991,0.0,,0.0,0.0,0.0,0.0,0.53795,0.0,0.0,0.0
1.10883,1.3838,0.27497,0.0,4.81435778243E7,0.25637720101,0.00434770158,2010_04992,0.0,,0.0,0.0,0.0,0.0,6.19174,37.78815,0.0,0.0
14.24731,15.55876,1.31145,0.0,5.57223391825E7,0.37574627437,0.00503238943,2010_04993,0.0,,0.0,0.0,0.0,0.0,1808.75428,7093.46888,0.0,0.0
2.14163,2.47073,0.3291,0.0,4.94299390799E7,0.267397582,0.00446450122,2010_04994,0.0,,0.0,0.0,0.0,0.0,13.39837,36.08149,0.0,0.0
504.53355,948.60368,10.13904,1.2653,3.92027221544E7,0.27747038735,0.00353854386,2010_04995,10.14459,,5.872693603803885E-4,10.14664,4.95242,42.92682,22686.76911,94442.44869,8.88134,365.76062
0.0,26.77796,7.23571,0.0,5.22483039489E7,0.29275356359,0.00471683099,2010_04996,3.22517,,0.0,0.0,11.84779,2.5777,186.093,755.99644,0.0,1.89159
0.0,130.64242,0.2872,0.0,5.29824335811E7,0.31791772478,0.00477994209,2010_04997,0.0,,0.0014936440090181754,0.0,0.0,5.42194,32.82164,323.06972,0.0,124.93328
0.0,0.73767,0.73767,0.0,4.86378353517E7,0.26092019275,0.00439305079,2010_04998,0.0,,0.0,0.0,0.0,0.0,12.69068,25.5374,0.0,0.0
0.0,0.16126,0.16126,0.0,5.68442239949E7,0.30856674278,0.00513461818,2010_04999,0.0,,0.0,0.0,0.0,0.0,5.38665,25.69595,0.0,0.0
0.0,1.77601,1.77601,0.0,3.84245918506E7,0.24876366062,0.00346977044,2010_05000,0.0,,0.0,0.0,0.0,0.0,21.61342,70.46621,0.0,0.0
15.20315,17.06372,0.21976,1.64081,5.66720799396E7,0.29785266764,0.00511199166,2010_05001,0.0,,0.0,1.64081,0.0,0.0,10.0598,214.05171,0.0,0.0
4.98509,16.94817,2.31841,9.64467,4.93326738374E7,0.27017990592,0.00445422336,2010_05002,0.0,,0.0,9.64467,0.0,0.0,571.74093,2368.77051,0.0,0.0
4.14465,100.39422,6.6223,4.00462,4.73693034414E7,0.25976797133,0.00427523452,2010_05003,10.26879,,0.0010958628174083907,4.00462,3.09284,1.97127,344.76228,2171.02858,0.0,70.28975
366.49907,3238.77269,60.3206,421.06762,5.30836462535E7,0.32775811913,0.0047923422,2010_05004,140.40417,,0.004792342204645608,1436.19486,388.18489,58.64607,8548.40076,39946.0487,1015.12724,788.52303
0.0,0.16864,0.16864,0.0,5.30725970243E7,0.2766318111,0.00479317244,2010_05005,0.0,,0.0,0.0,0.0,0.0,5.02925,0.0,0.0,0.0
2505.21608,9386.6065,41.04238,2039.55297,5.7250649602E7,0.40534214968,0.0051686293,2010_05006,922.26929,,0.005168629296123006,4431.17854,1055.73566,299.71505,26101.83981,110932.70463,2391.62557,131.4495
0.0,1.28816,1.28816,0.0,5.16322803517E7,0.26965401735,0.0046629309,2010_05007,0.0,,0.0,0.0,0.0,0.0,20.59155,67.86971,0.0,0.0
0.0,1.48852,1.48852,0.0,5.5219822787E7,0.30012053352,0.00498704723,2010_05008,0.0,,0.0,0.0,0.0,0.0,10.90209,137.73596,0.0,0.0
0.0,0.26492,0.26492,0.0,4.89460851245E7,0.26620290476,0.00442120218,2010_05009,0.0,,0.0,0.0,0.0,0.0,13.26722,3.13752,0.0,0.0
0.0218,0.55721,0.53541,0.0,4.6575110011E7,0.27743034982,0.00420635621,2010_05010,0.0,,0.0,0.0,0.0,0.0,21.86204,3.14235,0.0,0.0
0.0,0.11129,0.11129,0.0,4.65485809186E7,0.24677415905,0.00420240369,2010_05011,0.0,,0.0,0.0,0.0,0.0,2.67694,0.0,0.0,0.0
26.00587,224.10852,6.18053,64.40813,5.16928394906E7,0.3196782697,0.00466658968,2010_05012,32.80308,,2.2416534881082565E-4,116.76178,41.05687,1.30039,524.37112,2854.91066,52.35365,0.0
3.26054,3.36201,0.10147,0.0,4.88393207264E7,0.2636836965,0.00441099706,2010_05013,0.0,,0.0,0.0,0.0,0.0,48.86283,119.96537,0.0,0.0
0.0,0.11773,0.11773,0.0,4.28275424793E7,0.2694846447,0.00386783516,2010_05014,0.0,,0.0,0.0,0.0,0.0,3.97389,0.0,0.0,0.0
1.21196,4.39719,3.18523,0.0,3.76409584584E7,0.23654621222,0.00339657114,2010_05015,0.0,,0.0,0.0,0.0,0.0,127.62298,176.82926,0.0,0.0
5.49885,6.80946,1.31061,0.0,4.3839784366E7,0.25348959186,0.00395632508,2010_05016,0.0,,0.0,0.0,0.0,0.0,37.80266,245.6704,0.0,0.0
0.0,0.10754,0.10754,0.0,5.42733828104E7,0.28762884566,0.00490208699,2010_05017,0.0,,0.0,0.0,0.0,0.0,7.74068,0.0,0.0,0.0
62.49175,216.33924,5.68915,10.06199,5.57442758915E7,0.36303696744,0.00503212909,2010_05018,16.89644,,0.0,115.3528,13.96987,1.36588,612.97104,4141.63094,105.29081,0.57335
71.66562,700.17405,1.62331,0.07463,3.87318409135E7,0.36235673309,0.00349714158,2010_05019,56.02742,,0.0,266.61621,205.81216,4.80317,916.95777,3928.74251,266.54158,93.62616
0.0,0.44578,0.44578,0.0,4.99932030943E7,0.27100634406,0.00451504186,2010_05020,0.0,,0.0,0.0,0.0,0.0,13.15573,14.5928,0.0,0.0
0.0,3.14014,2.32639,0.0,5.17592368094E7,0.26978354836,0.00467390576,2010_05021,0.0,,0.0,0.0,0.0,0.0,53.00727,44.44652,0.0,0.81375
3625.1613,12813.64036,161.19996,4504.15278,3.78907116837E7,0.2798487004,0.00342055351,2010_05022,95.87595,,0.0034205535136217673,8803.65769,69.97042,57.77504,24054.27702,49735.19531,4299.50491,0.0
0.95054,0.98981,0.03927,0.0,5.13466045742E7,0.26583430161,0.00463759528,2010_05023,0.0,,0.0,0.0,0.0,0.0,4.35575,10.33569,0.0,0.0
0.0,2.39167,2.3737,0.0,4.97931646494E7,0.269672792,0.00449692258,2010_05024,0.0,,0.0,0.0,0.0,0.01797,69.03296,821.6888,0.0,0.0
0.0,0.56301,0.56301,0.0,4.1373097289E7,0.26420754171,0.00373693847,2010_05025,0.0,,0.0,0.0,0.0,0.0,26.3265,28.96891,0.0,0.0
0.0,0.10675,0.10675,0.0,5.37109748913E7,0.27502044985,0.00484968225,2010_05026,0.0,,0.0,0.0,0.0,0.0,3.08883,5.48744,0.0,0.0
0.0,73.82491,4.17614,0.0,4.99842620057E7,0.28222737136,0.004512991,2010_05027,9.5233,,0.0,0.0,7.30066,0.0,93.74755,392.61694,0.0,52.82481
0.01363,0.11019,0.09656,0.0,5.03470978016E7,0.26133375781,0.00454724522,2010_05028,0.0,,0.0,0.0,0.0,0.0,76.61272,194.34999,0.0,0.0
2505.02762,10804.47808,9.32024,3208.41941,4.81200355186E7,0.31538651239,0.00434475335,2010_05029,627.48046,,0.004344753346062439,5509.17924,1925.1852,215.90856,20883.06585,79323.23059,2300.75983,12.37676
0.03031,138.79595,6.39501,0.0,5.69746468329E7,0.37580381909,0.00514279721,2010_05030,0.0,,0.0,0.0,0.0,2.2092,130.47592,558.99413,0.0,130.16143
0.0,0.15575,0.15575,0.0,4.9121499551E7,0.26035011935,0.0044371672,2010_05031,0.0,,0.0,0.0,0.0,0.0,4.65484,0.0,0.0,0.0
0.0,2.4249,2.4249,0.0,4.84960898894E7,0.26736328443,0.00437881903,2010_05032,0.0,,0.0,0.0,0.0,0.0,22.44569,46.49291,0.0,0.0
0.0042,2.26276,2.25856,0.0,4.81868437251E7,0.25534993062,0.00434757918,2010_05033,0.0,,0.0,0.0,0.0,0.0,39.40794,78.11578,0.0,0.0
667.8059,1751.84628,1.24579,359.41684,4.18703115839E7,0.34913090011,0.00378041052,2010_05034,100.75069,,0.003380303733529708,533.43909,255.75712,28.71413,35498.41558,128801.19342,174.02225,164.13356
0.0,0.40694,0.40694,0.0,4.87793681871E7,0.25730794544,0.00440583149,2010_05035,0.0,,0.0,0.0,0.0,0.0,13.22203,1.56876,0.0,0.0
0.0,0.11145,0.11145,0.0,4.45166797744E7,0.24968034689,0.00402014494,2010_05036,0.0,,0.0,0.0,0.0,0.0,2.56009,0.0,0.0,0.0
0.0,0.20013,0.20013,0.0,5.02129768559E7,0.25998290212,0.00453585661,2010_05037,0.0,,0.0,0.0,0.0,0.0,4.25959,16.84369,0.0,0.0
6.59759,85.91793,6.93576,3.27143,5.74130465336E7,0.42917044837,0.00518522404,2010_05038,43.16099,,9.491440544181051E-4,3.27143,25.63155,0.32061,528.12839,2706.24597,0.0,0.0
0.00628,2.29336,2.27919,0.0,4.9146648961E7,0.26220354544,0.00443804885,2010_05039,0.0,,0.0,0.0,0.0,0.00789,25.98526,46.0632,0.0,0.0
7.46089,13.89728,6.43639,0.0,5.3218341837E7,0.28599835815,0.00480609892,2010_05040,0.0,,0.0,0.0,0.0,0.0,954.74842,1031.51473,0.0,0.0
1.66084,7.00342,5.34258,0.0,4.48268503706E7,0.2396306503,0.00404826028,2010_05041,0.0,,0.0,0.0,0.0,0.0,223.07129,839.31264,0.0,0.0
36.0026,42.44357,0.16061,6.12195,5.00080500264E7,0.28323011009,0.00451095891,2010_05042,0.0,,0.0,6.12195,0.0,0.15841,1627.00119,7684.66661,0.0,0.0
0.0,1.72809,1.72809,0.0,5.36740085508E7,0.27084256209,0.00484806664,2010_05043,0.0,,0.0,0.0,0.0,0.0,27.07517,144.05082,0.0,0.0
3.71751,15.26318,7.87523,0.0,5.54668083533E7,0.30534522455,0.00500996997,2010_05044,0.0,,0.0,0.0,0.0,0.0,149.13936,932.41971,0.0,3.67044
8.29484,10.005,1.71016,0.0,4.77115683178E7,0.25801809859,0.00430545243,2010_05045,0.0,,0.0,0.0,0.0,0.0,45.34262,424.45189,0.0,0.0
0.0,2.94301,1.35711,0.0,5.69367343534E7,0.30811400334,0.00513801354,2010_05046,1.5859,,5.789751111576336E-4,0.0,0.0,0.0,39.78994,441.29777,0.0,0.0
0.0,0.12787,0.12787,0.0,4.96088621535E7,0.27178186666,0.00447941664,2010_05047,0.0,,0.0,0.0,0.0,0.0,2.84415,0.0,0.0,0.0
5.94181,13.73565,2.4398,0.0,4.94975302365E7,0.25878884282,0.00446653227,2010_05048,0.0,,0.0,0.0,0.0,0.0,29.97134,75.23833,0.0,5.35404
0.0,0.30608,0.30608,0.0,4.88037349807E7,0.26312822327,0.00440309534,2010_05049,0.0,,0.0,0.0,0.0,0.0,34.82787,60.44095,0.0,0.0
4.69406,6.4897,1.79564,0.0,4.76442215969E7,0.26124275345,0.00430013519,2010_05050,0.0,,0.0,0.0,0.0,0.0,51.68449,171.58853,0.0,0.0
3.51504,6.23978,2.72474,0.0,5.0230624093E7,0.27782038462,0.00453630416,2010_05051,0.0,,0.0,0.0,0.0,0.0,29.97998,443.47907,0.0,0.0
0.0,1.28753,1.28753,0.0,4.88841286363E7,0.25639893599,0.00441031398,2010_05052,0.0,,0.0,0.0,0.0,0.0,39.73778,70.20646,0.0,0.0
6.11513,9.43989,3.29967,0.0,5.31330679743E7,0.28477952233,0.00479898419,2010_05053,0.0142,,0.0,0.0,0.01089,0.0,72.80748,432.53922,0.0,0.0
0.0,0.05763,0.05763,0.0,5.75628721816E7,0.29012707631,0.00519824125,2010_05054,0.0,,0.0,0.0,0.0,0.0,0.70554,16.28426,0.0,0.0
7.16922,14.44117,2.50379,0.3422,5.18960516328E7,0.27387650473,0.00468679056,2010_05055,0.0,,0.0,4.76816,0.0,0.0,489.8039,841.67545,4.42596,0.0
9.66611,82.26923,4.99579,0.0,5.44443718802E7,0.29121809846,0.00491346207,2010_05056,7.86339,,0.0,0.0,0.0,59.74394,96.90941,1016.44162,0.0,0.0
0.0,2.29082,2.29082,0.0,4.8560202593E7,0.25631646941,0.00438569611,2010_05057,0.0,,0.0,0.0,0.0,0.0,21.9196,26.95241,0.0,0.0
236.05137,1946.7597,19.58333,138.2314,4.49937064985E7,0.25658027721,0.0040624249,2010_05058,151.50255,,0.0038244300533161637,202.09628,220.00605,79.92331,6267.03957,34221.42038,63.86488,1037.59681
